2016-06-22 14:33:35,414 [INFO ] org.springframework.web.context.ContextLoader  - Root WebApplicationContext: initialization started
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [environmentProperties]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [servletConfigInitParams]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [servletContextInitParams]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [jndiProperties]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/paymanage.jdbc.url]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/paymanage.jdbc.url] not found - trying original name [paymanage.jdbc.url]. javax.naming.NameNotFoundException: Name [paymanage.jdbc.url] is not bound in this Context. Unable to find [paymanage.jdbc.url].
2016-06-22 14:33:36,188 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [paymanage.jdbc.url]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [paymanage.jdbc.url] threw NamingException with message: Name [paymanage.jdbc.url] is not bound in this Context. Unable to find [paymanage.jdbc.url].. Returning null.
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [systemProperties]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [systemEnvironment]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'paymanage.jdbc.url' in any property source. Returning [null]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.url' in [localProperties]
2016-06-22 14:33:36,188 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'paymanage.jdbc.url' in any property source. Returning [null]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [environmentProperties]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [servletConfigInitParams]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [servletContextInitParams]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [jndiProperties]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/paymanage.jdbc.username]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/paymanage.jdbc.username] not found - trying original name [paymanage.jdbc.username]. javax.naming.NameNotFoundException: Name [paymanage.jdbc.username] is not bound in this Context. Unable to find [paymanage.jdbc.username].
2016-06-22 14:33:36,189 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [paymanage.jdbc.username]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [paymanage.jdbc.username] threw NamingException with message: Name [paymanage.jdbc.username] is not bound in this Context. Unable to find [paymanage.jdbc.username].. Returning null.
2016-06-22 14:33:36,189 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [systemProperties]
2016-06-22 14:33:36,189 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [systemEnvironment]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'paymanage.jdbc.username' in any property source. Returning [null]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.username' in [localProperties]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'paymanage.jdbc.username' in any property source. Returning [null]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [environmentProperties]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [servletConfigInitParams]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [servletContextInitParams]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [jndiProperties]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/paymanage.jdbc.password]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/paymanage.jdbc.password] not found - trying original name [paymanage.jdbc.password]. javax.naming.NameNotFoundException: Name [paymanage.jdbc.password] is not bound in this Context. Unable to find [paymanage.jdbc.password].
2016-06-22 14:33:36,190 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [paymanage.jdbc.password]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [paymanage.jdbc.password] threw NamingException with message: Name [paymanage.jdbc.password] is not bound in this Context. Unable to find [paymanage.jdbc.password].. Returning null.
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [systemProperties]
2016-06-22 14:33:36,190 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [systemEnvironment]
2016-06-22 14:33:36,191 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'paymanage.jdbc.password' in any property source. Returning [null]
2016-06-22 14:33:36,191 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'paymanage.jdbc.password' in [localProperties]
2016-06-22 14:33:36,191 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'paymanage.jdbc.password' in any property source. Returning [null]
2016-06-22 14:33:36,191 [DEBUG] org.springframework.core.env.MutablePropertySources  - Adding [environmentProperties] PropertySource with lowest search precedence
2016-06-22 14:33:36,192 [INFO ] org.springframework.context.support.PropertySourcesPlaceholderConfigurer  - Loading properties file from class path resource [config.properties]
2016-06-22 14:33:36,192 [DEBUG] org.springframework.core.env.MutablePropertySources  - Adding [localProperties] PropertySource with lowest search precedence
2016-06-22 14:33:36,192 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [environmentProperties]
2016-06-22 14:33:36,192 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [servletConfigInitParams]
2016-06-22 14:33:36,192 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [servletContextInitParams]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [jndiProperties]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.defaultAutoCommit]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.defaultAutoCommit] not found - trying original name [datasource.defaultAutoCommit]. javax.naming.NameNotFoundException: Name [datasource.defaultAutoCommit] is not bound in this Context. Unable to find [datasource.defaultAutoCommit].
2016-06-22 14:33:36,193 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.defaultAutoCommit]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.defaultAutoCommit] threw NamingException with message: Name [datasource.defaultAutoCommit] is not bound in this Context. Unable to find [datasource.defaultAutoCommit].. Returning null.
2016-06-22 14:33:36,193 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [systemProperties]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [systemEnvironment]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.defaultAutoCommit' in any property source. Returning [null]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.defaultAutoCommit' in [localProperties]
2016-06-22 14:33:36,193 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.defaultAutoCommit' in [localProperties] with type [String] and value 'false'
2016-06-22 14:33:36,195 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [environmentProperties]
2016-06-22 14:33:36,195 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [servletConfigInitParams]
2016-06-22 14:33:36,195 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [servletContextInitParams]
2016-06-22 14:33:36,195 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [jndiProperties]
2016-06-22 14:33:36,195 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.initialSize]
2016-06-22 14:33:36,195 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.initialSize] not found - trying original name [datasource.initialSize]. javax.naming.NameNotFoundException: Name [datasource.initialSize] is not bound in this Context. Unable to find [datasource.initialSize].
2016-06-22 14:33:36,195 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.initialSize]
2016-06-22 14:33:36,195 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.initialSize] threw NamingException with message: Name [datasource.initialSize] is not bound in this Context. Unable to find [datasource.initialSize].. Returning null.
2016-06-22 14:33:36,195 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [systemProperties]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [systemEnvironment]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.initialSize' in any property source. Returning [null]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.initialSize' in [localProperties]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.initialSize' in [localProperties] with type [String] and value '3'
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [environmentProperties]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [servletConfigInitParams]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [servletContextInitParams]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [jndiProperties]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.maxIdle]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.maxIdle] not found - trying original name [datasource.maxIdle]. javax.naming.NameNotFoundException: Name [datasource.maxIdle] is not bound in this Context. Unable to find [datasource.maxIdle].
2016-06-22 14:33:36,196 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.maxIdle]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.maxIdle] threw NamingException with message: Name [datasource.maxIdle] is not bound in this Context. Unable to find [datasource.maxIdle].. Returning null.
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [systemProperties]
2016-06-22 14:33:36,196 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [systemEnvironment]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.maxIdle' in any property source. Returning [null]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxIdle' in [localProperties]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.maxIdle' in [localProperties] with type [String] and value '10'
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [environmentProperties]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [servletConfigInitParams]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [servletContextInitParams]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [jndiProperties]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.minIdle]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.minIdle] not found - trying original name [datasource.minIdle]. javax.naming.NameNotFoundException: Name [datasource.minIdle] is not bound in this Context. Unable to find [datasource.minIdle].
2016-06-22 14:33:36,197 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.minIdle]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.minIdle] threw NamingException with message: Name [datasource.minIdle] is not bound in this Context. Unable to find [datasource.minIdle].. Returning null.
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [systemProperties]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [systemEnvironment]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.minIdle' in any property source. Returning [null]
2016-06-22 14:33:36,197 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.minIdle' in [localProperties]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.minIdle' in [localProperties] with type [String] and value '0'
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [environmentProperties]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [servletConfigInitParams]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [servletContextInitParams]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [jndiProperties]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.maxWait]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.maxWait] not found - trying original name [datasource.maxWait]. javax.naming.NameNotFoundException: Name [datasource.maxWait] is not bound in this Context. Unable to find [datasource.maxWait].
2016-06-22 14:33:36,198 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.maxWait]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.maxWait] threw NamingException with message: Name [datasource.maxWait] is not bound in this Context. Unable to find [datasource.maxWait].. Returning null.
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [systemProperties]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [systemEnvironment]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.maxWait' in any property source. Returning [null]
2016-06-22 14:33:36,198 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.maxWait' in [localProperties]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.maxWait' in [localProperties] with type [String] and value '5000'
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [environmentProperties]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [servletConfigInitParams]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [servletContextInitParams]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [jndiProperties]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.testWhileIdle]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.testWhileIdle] not found - trying original name [datasource.testWhileIdle]. javax.naming.NameNotFoundException: Name [datasource.testWhileIdle] is not bound in this Context. Unable to find [datasource.testWhileIdle].
2016-06-22 14:33:36,199 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.testWhileIdle]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.testWhileIdle] threw NamingException with message: Name [datasource.testWhileIdle] is not bound in this Context. Unable to find [datasource.testWhileIdle].. Returning null.
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [systemProperties]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [systemEnvironment]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.testWhileIdle' in any property source. Returning [null]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testWhileIdle' in [localProperties]
2016-06-22 14:33:36,199 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.testWhileIdle' in [localProperties] with type [String] and value 'true'
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [environmentProperties]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [servletConfigInitParams]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [servletContextInitParams]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [jndiProperties]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.testOnBorrow]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.testOnBorrow] not found - trying original name [datasource.testOnBorrow]. javax.naming.NameNotFoundException: Name [datasource.testOnBorrow] is not bound in this Context. Unable to find [datasource.testOnBorrow].
2016-06-22 14:33:36,200 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.testOnBorrow]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.testOnBorrow] threw NamingException with message: Name [datasource.testOnBorrow] is not bound in this Context. Unable to find [datasource.testOnBorrow].. Returning null.
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [systemProperties]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [systemEnvironment]
2016-06-22 14:33:36,200 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.testOnBorrow' in any property source. Returning [null]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnBorrow' in [localProperties]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.testOnBorrow' in [localProperties] with type [String] and value 'true'
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [environmentProperties]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [servletConfigInitParams]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [servletContextInitParams]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [jndiProperties]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.testOnReturn]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.testOnReturn] not found - trying original name [datasource.testOnReturn]. javax.naming.NameNotFoundException: Name [datasource.testOnReturn] is not bound in this Context. Unable to find [datasource.testOnReturn].
2016-06-22 14:33:36,201 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.testOnReturn]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.testOnReturn] threw NamingException with message: Name [datasource.testOnReturn] is not bound in this Context. Unable to find [datasource.testOnReturn].. Returning null.
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [systemProperties]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [systemEnvironment]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.testOnReturn' in any property source. Returning [null]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.testOnReturn' in [localProperties]
2016-06-22 14:33:36,201 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.testOnReturn' in [localProperties] with type [String] and value 'false'
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [environmentProperties]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [servletConfigInitParams]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [servletContextInitParams]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [jndiProperties]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.validationQuery]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/datasource.validationQuery] not found - trying original name [datasource.validationQuery]. javax.naming.NameNotFoundException: Name [datasource.validationQuery] is not bound in this Context. Unable to find [datasource.validationQuery].
2016-06-22 14:33:36,202 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [datasource.validationQuery]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [datasource.validationQuery] threw NamingException with message: Name [datasource.validationQuery] is not bound in this Context. Unable to find [datasource.validationQuery].. Returning null.
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [systemProperties]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [systemEnvironment]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'datasource.validationQuery' in any property source. Returning [null]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.validationQuery' in [localProperties]
2016-06-22 14:33:36,202 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Found key 'datasource.validationQuery' in [localProperties] with type [String] and value 'SELECT 1 FROM DUAL'
2016-06-22 14:33:36,203 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.timeBetweenEvictionRunsMillis' in [environmentProperties]
2016-06-22 14:33:36,203 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.timeBetweenEvictionRunsMillis' in [servletConfigInitParams]
2016-06-22 14:33:36,203 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.timeBetweenEvictionRunsMillis' in [servletContextInitParams]
2016-06-22 14:33:36,203 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'datasource.timeBetweenEvictionRunsMillis' in [jndiProperties]
2016-06-22 14:33:36,203 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/datasource.timeBetweenEvictionRunsMillis]
